no,id_trx,tgl,id_item,nama_barang,kategori,jumlah
391,4,"28 April 2025",7,"Bola Basket","Barang Keluar",5
392,2351,"28 April 2025",8,"Jersey Basket","Barang Keluar",6
393,2352,"28 April 2025",6,"Sepatu Futsal","Barang Keluar",8
394,2353,"28 April 2025",7,"Bola Basket","Barang Keluar",7
395,2209,"28 April 2025",7,"Bola Basket","Barang Keluar",6
396,2210,"28 April 2025",8,"Jersey Basket","Barang Keluar",5
397,842,"29 April 2025",6,"Sepatu Futsal","Barang Keluar",5
398,843,"29 April 2025",2,"Kaos Kaki Avo","Barang Keluar",5
399,2786,"29 April 2025",6,"Sepatu Futsal","Barang Keluar",5
400,2787,"29 April 2025",3,"Jersey Mills","Barang Keluar",8
401,2788,"29 April 2025",2,"Kaos Kaki Avo","Barang Keluar",7
402,1789,"29 April 2025",6,"Sepatu Futsal","Barang Keluar",7
403,1790,"29 April 2025",3,"Jersey Mills","Barang Keluar",7
404,2211,"30 April 2025",2,"Kaos Kaki Avo","Barang Keluar",7
405,2212,"30 April 2025",6,"Sepatu Futsal","Barang Keluar",6
406,2255,"30 April 2025",7,"Bola Basket","Barang Keluar",5
407,2256,"30 April 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",8
